,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
295,Republican,"#TermLimitsNow: Overwhelming bipartisan majorities of Americans support this common sense reform, and I very much h… https://t.co/bV3prMleaz",Ted Cruz,17,0.0,0.847,0.153,0.4019
296,Republican,"A simple proposal...

#BuildTheWall...

Make El Chapo pay for it.

Join the fight 👉 https://t.co/6tSVRFw0eQ",Ted Cruz,15,0.247,0.617,0.136,-0.2023
297,Republican,"#SecureTheBorder: Effective border security not only addresses the ongoing problem of illegal immigration, but also… https://t.co/vYYC5JYyiK",Ted Cruz,16,0.209,0.603,0.188,-0.1027
298,Republican,"This is a simple, common-sense idea.

Let's get to work: https://t.co/6tSVRFw0eQ",Ted Cruz,11,0.0,1.0,0.0,0.0
299,Republican,#BuildTheWall and make El Chapo pay for it —&gt; https://t.co/6tSVRFw0eQ https://t.co/lXXbcRkwfV,Ted Cruz,11,0.123,0.877,0.0,-0.1027
300,Republican,"It is time for Congressional term limits. 

If you agree, join the fight: https://t.co/Fz5Miaujq0",Ted Cruz,14,0.142,0.601,0.257,0.2732
301,Republican,"On a family ski vacation over the long weekend, a moment of sisterly love between our girls. Joy. https://t.co/eKBr14daGw",Ted Cruz,19,0.0,0.652,0.348,0.8402
302,Republican,"El Chapo’s lawyer seems confused. Nobody is asking for voluntary contributions. After El Chapo’s 10 convictions, DO… https://t.co/QUNKZ5n5oJ",Ted Cruz,18,0.119,0.881,0.0,-0.3182
303,Republican,"Swift couldn’t parody it:  NYC socialists chase away a major employer, then attack the employer for fleeing, then w… https://t.co/Ne2AEjPsJX",Ted Cruz,20,0.142,0.776,0.082,-0.3182
304,Republican,The Force is strong in him.... https://t.co/d3FTDeL0eI,Ted Cruz,7,0.0,0.645,0.355,0.5106
305,Republican,"With Democrats and Republicans locked in a staring contest over border security, there's a solution here that secur… https://t.co/33i1QMEsL7",Ted Cruz,19,0.0,0.761,0.239,0.5719
306,Republican,"It is only right that El Chapo's ill-gotten gains go to fixing the problem and securing the border.

Pass the… https://t.co/iM0iO7chv8",Ted Cruz,21,0.106,0.709,0.185,0.25
307,Republican,@HashtagGriswold @ComfortablySmug 🧐,Ted Cruz,3,0.0,1.0,0.0,0.0
308,Republican,Make El Chapo pay... https://t.co/sV8ML4mgU3,Ted Cruz,5,0.0,1.0,0.0,0.0
309,Republican,"In advance of Presidents' Day, test your Presidential trivia knowledge with our brand new quiz 👉… https://t.co/Mqx8FCxz1N",Ted Cruz,17,0.0,1.0,0.0,0.0
310,Republican,Rep. Krishnamoorthi (D) on Using El Chapo’s Money to Pay for Border Security Deal: ‘Why Not?’ https://t.co/QL4QJZSCns,Ted Cruz,17,0.074,0.798,0.128,0.25
311,Republican,This is how we can fund President @realDonaldTrump's proposed border wall... Pass my #ELCHAPOAct and make El Chapo… https://t.co/Wc0L4sHbRE,Ted Cruz,19,0.0,1.0,0.0,0.0
312,Republican,"Sen. Ted Cruz (R-TX) has a unique solution for Congress' current border wall pickle: https://t.co/Qfavj7685S

It’s… https://t.co/RNZqVn6p3q",Ted Cruz,17,0.0,0.867,0.133,0.3182
313,Republican,https://t.co/zMZFerjuq2,Ted Cruz,1,0.0,1.0,0.0,0.0
314,Republican,"Damn it, after all these years, Ron Burgundy finally caught me...

You can listen to the entire podcast here -&gt;… https://t.co/MrG1TIWCw3",Ted Cruz,21,0.119,0.881,0.0,-0.4019
315,Republican,👀 https://t.co/nb6NDBa9A4,Ted Cruz,2,0.0,1.0,0.0,0.0
316,Republican,Republican Sen. Ted Cruz of Texas floated the possibility Tuesday of using the seized assets of convicted drug cart… https://t.co/2NSIv9a8a6,Ted Cruz,20,0.0,0.918,0.082,0.1779
317,Republican,Let's pass the EL CHAPO Act and make El Chapo pay to secure our border: https://t.co/xBCc6dVaR2,Ted Cruz,16,0.079,0.787,0.135,0.25
318,Republican,"What we need to do isn't complicated...

Stop the human traffickers.

Stop the drug traffickers.

And #BuildTheWall… https://t.co/kYE8QStKxD",Ted Cruz,18,0.0,0.809,0.191,0.4168
319,Republican,Here's a plan to pay for the wall...,Ted Cruz,8,0.189,0.811,0.0,-0.1027
320,Republican,"@FishAndrews @TitusNation @HamillHimself Nope, am too cheap. I always fly coach unless I get a free upgrade. Enjoy first class!",Ted Cruz,20,0.0,0.688,0.312,0.7777
321,Republican,Something I never thought I’d say:  Bravo Nancy!  Thank you for having the courage to unequivocally condemn anti-Se… https://t.co/qE4QIUGQRe,Ted Cruz,19,0.11,0.636,0.254,0.5255
322,Republican,"In The Daily Wire --&gt; ""Ted Cruz’s ‘Non-Interventionist Hawk’ Foreign Policy Is Exactly Right” https://t.co/TRXDiIJate",Ted Cruz,15,0.0,1.0,0.0,0.0
323,Republican,Why is a Member of Congress launching anti-Semitic slurs on Twitter?  Caricaturing support for Israel as purchased… https://t.co/3gPtIc2Yfs,Ted Cruz,18,0.0,0.856,0.144,0.4019
324,Republican,"Uh, no. Mike’s right. https://t.co/3aGxxEb8cD",Ted Cruz,5,0.355,0.645,0.0,-0.296
325,Republican,"Momentum is growing for this common sense reform. 

#TermLimitsNow: https://t.co/2sYCLN50CQ",Ted Cruz,10,0.0,0.841,0.159,0.1779
326,Republican,@senatorshoshana @SenTedCruz https://t.co/psfV8tXtMC,Ted Cruz,3,0.0,1.0,0.0,0.0
327,Republican,Here's a plan to build the wall. Let's get to work! #SOTU,Ted Cruz,12,0.0,1.0,0.0,0.0
328,Republican,"Sens. Cruz, Cornyn, Gov. Abbott, Texas Delegation Urge Administration to Release Billions in Hurricane Harvey Respo… https://t.co/nuGdDsSIFI",Ted Cruz,17,0.0,1.0,0.0,0.0
329,Republican,Let's get the job done --&gt; https://t.co/xBCc6dVaR2,Ted Cruz,7,0.0,1.0,0.0,0.0
330,Republican,"Death should not be a taxable event, and I am proud to join with my colleagues to ensure working men and women, inc… https://t.co/xAkqp3e0J1",Ted Cruz,24,0.131,0.604,0.265,0.4588
331,Republican,"And why does media relentlessly shill for Dems? They won’t cover Northam’s defense of infanticide, but they’ll ask… https://t.co/pJVpZlWQ6q",Ted Cruz,19,0.0,0.935,0.065,0.0644
332,Republican,Media fixation w/ blackface (“was he dressed as Michael Jackson?”) obscures the more damning point:  anybody who vo… https://t.co/gGOSoB6IHD,Ted Cruz,19,0.13,0.87,0.0,-0.4005
333,Republican,"Happy National Texas Day, y'all! https://t.co/kCJtU7jLjR",Ted Cruz,6,0.0,0.556,0.444,0.6114
334,Republican,2/2 Here’s the rest of what he said: ”The infant would be kept comfortable. The infant would be resuscitated if tha… https://t.co/Hq9r0GOiha,Ted Cruz,22,0.0,0.864,0.136,0.5106
335,Republican,"Lisa, stop spinning for the Dems. I quoted him VERBATIM, attached the video &amp; said “watch the video.” Objectively &amp;… https://t.co/QMysX3m8B6",Ted Cruz,21,0.104,0.896,0.0,-0.296
336,Republican,Heartbreaking: VA gov’s pro-abortion dogma is so extreme that he advocates taking the life of babies AFTER they are… https://t.co/m2HvMLXqGr,Ted Cruz,20,0.136,0.864,0.0,-0.4588
337,Republican,"This morning at 10 am:
Central Texas State Veterans Cemetery
11463 TX-195
Killeen, TX 76542 https://t.co/5038L9sViE",Ted Cruz,16,0.0,0.823,0.177,0.4995
338,Republican,"Israel standing up for democracy, rule of law, and the people of Venezuela. https://t.co/dzP55hWgWT",Ted Cruz,14,0.0,1.0,0.0,0.0
339,Republican,"Monday, January 28 
10:00 am
Central Texas State Veterans Cemetery
11463 TX-195
Killeen, TX 76542",Ted Cruz,15,0.0,0.812,0.188,0.4995
340,Republican,"Air Force Veteran Joseph Walker will be laid to rest Monday, and no one is expected to attend. 

The cemetery said… https://t.co/lMBFA6cdWQ",Ted Cruz,22,0.095,0.905,0.0,-0.296
341,Republican,"Happy 180th birthday to the Texas flag! 

On this day in 1839, the Republic of Texas adopted the national flag we'v… https://t.co/vAWZtWguAm",Ted Cruz,22,0.0,0.84,0.16,0.6114
342,Republican,Every child deserves access to an excellent education! #SchoolChoiceMatters,Ted Cruz,9,0.0,0.667,0.333,0.6114
343,Republican,"#SchoolChoice matters! Every child in Texas matters!

I believe school choice is the civil rights issue of the 21st… https://t.co/u6Q5P6PNza",Ted Cruz,20,0.0,0.859,0.141,0.1984
344,Republican,"Just sad. Rich &amp; powerful celebrity uses his fame to pick on teenagers. So much partisan hate, he doesn’t care that… https://t.co/cfQLxO7iqv",Ted Cruz,22,0.199,0.45,0.351,0.6637
345,Republican,.@realDonaldTrump should give #SOTU IN THE SENATE CHAMBER. We’d happily welcome House Members &amp; not let Pelosi’s pa… https://t.co/bTbvm3T4RM,Ted Cruz,19,0.0,0.72,0.28,0.765
346,Republican,"Texas didn’t stop being tough on crime, we just started being smart on crime, too... https://t.co/269rdpSX4t",Ted Cruz,16,0.439,0.451,0.111,-0.7906
347,Republican,"We're all keeping you and your family in our prayers, @bretbaier. Wishing y'all a speedy recovery! https://t.co/rz8PsfK6xw",Ted Cruz,17,0.0,0.872,0.128,0.2942
348,Republican,"Term limits on members of Congress offer a solution to the brokenness we see in Washington, DC.

We need YOUR help… https://t.co/5uiyFXhbFB",Ted Cruz,22,0.0,0.897,0.103,0.3182
349,Republican,"""Texas Republican Sen. Ted Cruz finds himself in an interesting position in the new Congress. He has been a champio… https://t.co/SeGbYE1knp",Ted Cruz,21,0.0,0.876,0.124,0.4019
350,Republican,"This #MLKDay, may we unite as a nation to reflect on the legacy Reverend King forged. In the face of racial inequal… https://t.co/SUgDwHNNC7",Ted Cruz,23,0.0,1.0,0.0,0.0
351,Republican,Let’s get it done —&gt; https://t.co/Fz5Miaujq0 https://t.co/Z9bWw4TFkc,Ted Cruz,7,0.0,1.0,0.0,0.0
352,Republican,"I look forward to a time when every child—girl or boy, with special needs or special mind—has the opportunity to en… https://t.co/P4uu8LJSUU",Ted Cruz,22,0.0,0.675,0.325,0.802
353,Republican,There are few structural reforms that would have a more profound impact in ending the corruption in Washington than… https://t.co/72oo7K9T06,Ted Cruz,20,0.0,1.0,0.0,0.0
354,Republican,In response to Pelosi’s partisan stunt trying to cancel #SOTU the SENATE SHOULD INVITE #POTUS to give the address i… https://t.co/CmwJ4Y12gf,Ted Cruz,21,0.086,0.814,0.1,0.0857
355,Republican,"On #ReligiousFreedomDay, consider life in countries without it https://t.co/RM0gaLl3b3",Ted Cruz,9,0.0,1.0,0.0,0.0
356,Republican,"""Cruz has had this idea for a while now… seems like a great idea to me..."" https://t.co/IZV9rnQ3xW

Join the fight… https://t.co/szJmK5sChK",Ted Cruz,21,0.0,0.645,0.355,0.8316
357,Republican,Wonderful. Just wonderful. https://t.co/s8BL9u5iOK,Ted Cruz,4,0.0,0.213,0.787,0.8126
358,Republican,@PatrickSvitek https://t.co/zUUV42j4nY,Ted Cruz,2,0.0,1.0,0.0,0.0
359,Republican,"It is long past time for Congress to hold itself accountable.

It is long past time for term limits.",Ted Cruz,19,0.0,1.0,0.0,0.0
360,Republican,"There is a way to build the wall without one penny of taxpayer dollars... https://t.co/UqClNWYJeZ

Join the fight -… https://t.co/Scc8BQyvtU",Ted Cruz,20,0.119,0.78,0.101,-0.1027
361,Republican,My constitutional amendment would limit U.S. senators to two six-year terms and members of the U.S. House of Repres… https://t.co/6ZDeYt61hT,Ted Cruz,20,0.0,1.0,0.0,0.0
362,Republican,Hope y’all tune in! https://t.co/66ocitYgZ5,Ted Cruz,5,0.0,0.556,0.444,0.4926
363,Republican,I’m live NOW with @MQSullivan! Tune in: https://t.co/17mABO0SUA #TXSen https://t.co/Gk0i4h2Pp7,Ted Cruz,10,0.0,1.0,0.0,0.0
364,Republican,"For too long, members of Congress have abused their power and ignored the will of the American people. 

Term limit… https://t.co/rtg9HooyTt",Ted Cruz,21,0.228,0.772,0.0,-0.6808
365,Republican,"It is long past time for congressional term limits!

Join the fight --&gt; https://t.co/Fz5MiacI1q",Ted Cruz,14,0.169,0.702,0.129,-0.1759
366,Republican,"I recently introduced a constitutional amendment to create term limits for Congress. 

I need YOUR support to move… https://t.co/femnnuRK4w",Ted Cruz,19,0.0,0.745,0.255,0.5859
367,Republican,@washingtonian https://t.co/RPAcY2aI0B,Ted Cruz,2,0.0,1.0,0.0,0.0
368,Republican,"Pretty cool: A good friend is studying in Yeshiva in Israel. His rabbi told him he liked my beard, elaborating “It… https://t.co/mJYZhJXkHI",Ted Cruz,22,0.0,0.526,0.474,0.9246
369,Republican,We can build the wall AND have El Chapo pay for it... the #ELCHAPOAct is how. Join the fight: https://t.co/xBCc6dVaR2,Ted Cruz,20,0.172,0.733,0.095,-0.2023
370,Republican,"-- A public viewing will be held on Friday from noon to 7 p.m. at Cook-Walden Funeral Home

-- Overton's funeral se… https://t.co/2EDtPcFZHX",Ted Cruz,23,0.208,0.792,0.0,-0.6124
371,Republican,"""U.S. Sen. Ted Cruz (R-Tex.) is a Lone Ranger with a Tonto-sized idea riding into town to get the job done in a way… https://t.co/HbsbfvDyoB",Ted Cruz,25,0.091,0.909,0.0,-0.2732
372,Republican,"I reintroduced the Ensuring Lawful Collection of Hidden Assets to Provide Order Act last week... 

Become a Citizen… https://t.co/Ct73EUSgtZ",Ted Cruz,19,0.0,0.798,0.202,0.4215
373,Republican,@GQMagazine https://t.co/t1tnWHiBQZ,Ted Cruz,2,0.0,1.0,0.0,0.0
374,Republican,"We can build the wall and make El Chapo pay for it... 

Sign up NOW to become a citizen cosponsor of my EL CHAPO Ac… https://t.co/i8zFu00PVv",Ted Cruz,26,0.055,0.945,0.0,-0.1027
375,Republican,"To support Israel’s right to self defense, Washington should take the long overdue step of affirming Israeli sovere… https://t.co/0ZZileLxgU",Ted Cruz,19,0.0,0.802,0.198,0.4939
376,Republican,Wonderful. Then let’s get it done. #DrainTheSwamp https://t.co/euiQTyWLi6,Ted Cruz,8,0.0,0.654,0.346,0.5719
377,Republican,"For too long, members of Congress have abused their power and ignored the will of the American people.

Term limits… https://t.co/roTSaZE2f7",Ted Cruz,21,0.228,0.772,0.0,-0.6808
378,Republican,"Mr. Kelleher will always be remembered for his optimism, entrepreneurship, and philanthropy that continues to inspi… https://t.co/I6pNK3gjby",Ted Cruz,17,0.0,0.821,0.179,0.5423
379,Republican,Herb Kelleher sketched out plans for a new Texas airline with his business partners on a cocktail napkin in 1971. S… https://t.co/HqdlB15zWA,Ted Cruz,22,0.0,1.0,0.0,0.0
380,Republican,Recent data analysis by U-Haul shows Texas remained the top state for growth for the third year in a row:… https://t.co/tbWdsjSF9Y,Ted Cruz,21,0.0,0.804,0.196,0.5267
381,Republican,Wishing you a very #HappyNewYear and many blessings in 2019! https://t.co/CdTnd6OVcU,Ted Cruz,11,0.0,0.584,0.416,0.69
382,Republican,So when does a pattern become a pattern?  And has Facebook EVER banned anyone on the Left?  We don’t know—they refu… https://t.co/l89vN3j6Dr,Ted Cruz,22,0.15,0.85,0.0,-0.5204
383,Republican,It’s a privilege to be in the arena. https://t.co/r4NVE5E8az,Ted Cruz,9,0.0,0.737,0.263,0.3612
384,Republican,This is not the Onion. LA Times reports that marijuana sales in CA are much lower than expected...because over-regu… https://t.co/zalepm4kRP,Ted Cruz,20,0.104,0.896,0.0,-0.296
385,Republican,"A Texas Army veteran and Purple Heart recipient is enjoying a present too big to fit under a tree.

On Sunday, form… https://t.co/Ztkau2mgng",Ted Cruz,23,0.0,0.753,0.247,0.7096
386,Republican,"Opening presents Christmas morning w/ Heidi, Caroline, Catherine &amp; Schuyler the hamster. Hot chocolate, Christmas c… https://t.co/2P1t9ZhUoA",Ted Cruz,17,0.0,1.0,0.0,0.0
387,Republican,"Wishing you and your family a merry Christmas, a joyous holiday season, and many blessings in the New Year! https://t.co/P2oSOrfwAT",Ted Cruz,20,0.0,0.448,0.552,0.9432
388,Republican,Heidi and the girls made waffles for me for my birthday breakfast!  Precious family — nothing more joyful. https://t.co/ZxmdHjjeOG,Ted Cruz,19,0.144,0.685,0.171,0.1604
389,Republican,Thank you! https://t.co/uMYcXrJ3HW,Ted Cruz,3,0.0,0.417,0.583,0.4199
390,Republican,"Ted Cruz Is Right: Make El Chapo Pay for the Wall: https://t.co/WkG3lGeBtx 

""It would be poetic justice, is delici… https://t.co/oY1hjzQsKf",Ted Cruz,20,0.061,0.789,0.149,0.4588
391,Republican,"On Tuesday, Hamilton stepped across the threshold of his new home in Spring — a home he received mortgage-free beca… https://t.co/6mRJYDwSg4",Ted Cruz,21,0.0,1.0,0.0,0.0
392,Republican,"In 2007, United States Army Sergeant Joshua Hamilton was serving in Bagdad when a school-bus-sized vehicle carrying… https://t.co/6ZJsYCvHfI",Ted Cruz,18,0.0,0.851,0.149,0.4215
393,Republican,"Really getting into the Christmas spirit, Jimmy Kimmel just aired a skit with “God &amp; Satan” arguing and eventually… https://t.co/6QwryLDtup",Ted Cruz,20,0.138,0.783,0.078,-0.3182
394,Republican,Still looking for a Christmas gift for someone special? A few ideas to help you Go Texan: https://t.co/a5k6kNMk0R,Ted Cruz,18,0.0,0.61,0.39,0.8074
395,Republican,"Porch pirates steal gifts for orphaned kids in need in Galveston: https://t.co/6DVJmPjdhB

If you’d like to help ou… https://t.co/mQtIkcPX1g",Ted Cruz,19,0.131,0.656,0.213,0.25
396,Republican,"Every December, Wreaths Across America honors fallen heroes by laying wreaths on veterans’ graves in Washington D.C… https://t.co/8zPU8tbecB",Ted Cruz,18,0.186,0.553,0.261,0.4404
397,Republican,"Not one veteran’s headstone at the Texas State Cemetery was bare Saturday morning, each was adorned with holiday ch… https://t.co/MI7MfStlfF",Ted Cruz,20,0.0,0.8,0.2,0.5423
398,Republican,Thanks! https://t.co/4bKS1IcYOu,Ted Cruz,2,0.0,0.239,0.761,0.4926
399,Republican,The French government on Tuesday awarded its highest honor to two Southeast Texas veterans who fought in World War… https://t.co/mXzB4Mi3F7,Ted Cruz,20,0.091,0.675,0.234,0.5574
400,Republican,"20 Christmas Light Displays Across America You Need to See: https://t.co/9j7L1LYWhB

And 2 are in Texas!",Ted Cruz,16,0.0,1.0,0.0,0.0
401,Republican,"Gosh, why do you think Nancy wanted the press out of the room?  Why didn’t she want the American People to hear thi… https://t.co/QQY2WRA981",Ted Cruz,24,0.0,0.947,0.053,0.0772
402,Republican,@KassyDillon Delete this,Ted Cruz,3,0.0,1.0,0.0,0.0
403,Republican,"For this Texas musician, every concert is an opportunity to save a veteran: https://t.co/ORpsEGLp0X",Ted Cruz,14,0.0,0.647,0.353,0.7184
404,Republican,Discrimination against Dr. Shafi b/c he’s Muslim is wrong. The Constitution prohibits any religious test for public… https://t.co/e8qxEztdAr,Ted Cruz,18,0.154,0.846,0.0,-0.4767
405,Republican,"""December 7, 1941 — a date which will live in infamy.”

May we never forget the lives lost &amp; forever altered as wel… https://t.co/gx7hOqfsCq",Ted Cruz,24,0.096,0.835,0.07,-0.1615
406,Republican,"Sen. Ted Cruz, Rep. Roger Williams Remember President Bush: https://t.co/QeO6h3zMOR #Remembering41",Ted Cruz,11,0.0,1.0,0.0,0.0
407,Republican,Heidi and I wish the Jewish people a very #HappyHanukkah! https://t.co/XL3iqKQbIS,Ted Cruz,11,0.0,0.728,0.272,0.4574
408,Republican,"Beautiful recounting of 41’s final hours. Rest In Peace, Mr. President. https://t.co/d3j583baYe",Ted Cruz,12,0.0,0.575,0.425,0.8126
409,Republican,"American hearts are heavy as we bid farewell to President George H.W. Bush. Today, George and his beloved Barbara a… https://t.co/yTtx4db0v7",Ted Cruz,21,0.0,0.858,0.142,0.5106
410,Republican,To all the gullible reporters who are “reporting” that I asked to be on the guest list at a Nine Inch Nails concert… https://t.co/d5MKh0E30V,Ted Cruz,24,0.106,0.894,0.0,-0.3612
411,Republican,A funeral notice was posted in the newspaper to encourage the public to honor a Vietnam veteran with no known famil… https://t.co/7x2KTmln8O,Ted Cruz,22,0.173,0.588,0.239,0.4215
412,Republican,"Lufkin PD is in need of Blue Santa child sponsors: https://t.co/RomFStXqFb

Those who would like to learn more abou… https://t.co/i21YtGPA80",Ted Cruz,20,0.0,0.884,0.116,0.3612
413,Republican,"World War II vet retires as Texas' oldest certified lawman at 98: https://t.co/eYGeKxrWhc

Thank you for your service, Lt. Thomas Morgan!",Ted Cruz,21,0.163,0.74,0.097,-0.4003
414,Republican,Marcelite Jordan Harris — a Houston woman who became the first African-American woman to serve as a major general i… https://t.co/0SgwsEFZLF,Ted Cruz,21,0.0,1.0,0.0,0.0
415,Republican,"Thanks to all the Texans helping to honor our heroes: https://t.co/HFlbgsrusV

""Hundreds of Central Texans made the… https://t.co/ffvBGmIeAF",Ted Cruz,18,0.0,0.547,0.453,0.891
416,Republican,"A new organization in Abilene is connecting female veterans with the resources they need, like mentorships and care… https://t.co/9UkyKQF6Xh",Ted Cruz,19,0.0,0.872,0.128,0.3612
417,Republican,"Very sad news — Bob loved his community, brought the NFL back to Houston, and worked tirelessly to make Texas and o… https://t.co/0U5cblqJ7m",Ted Cruz,23,0.124,0.733,0.143,0.1298
418,Republican,"The renowned ‘can-do’ spirit of our state and compassion of our communities has kept us strong. For that, among man… https://t.co/YTFLLxK1XV",Ted Cruz,21,0.0,0.692,0.308,0.7906
419,Republican,"In Texas, we’ve made long strides on the road to recovery in the first year since Hurricane Harvey. And though we h… https://t.co/LT1BMgBpIV",Ted Cruz,23,0.0,1.0,0.0,0.0
420,Republican,"This tradition of gratitude, first practiced by the Pilgrims following their courageous journey to the New World, h… https://t.co/rztfONc68G",Ted Cruz,19,0.0,0.717,0.283,0.7717
421,Republican,"We thank God for our country, which is a beacon of freedom for the world, and for the generations of men and women… https://t.co/G1XFQxU76A",Ted Cruz,24,0.0,0.694,0.306,0.8316
422,Republican,"Across America, families, friends, and loved ones gather together to reflect and celebrate the blessings of liberty. #HappyThanksgiving",Ted Cruz,18,0.0,0.425,0.575,0.9559
423,Republican,"As we travel to be with family this Thanksgiving, let us all remember the men and women in uniform who will spend t… https://t.co/QTr40hELIw",Ted Cruz,24,0.0,1.0,0.0,0.0
424,Republican,"Congrats! Principled, passionate conservative fighters. A superb team who will represent Texas well. @chiproytx… https://t.co/ZubKtHWzmS",Ted Cruz,15,0.051,0.383,0.566,0.92
425,Republican,"According to Bloomberg, the best mail order pie in America comes from @GoodeCompany in Houston --&gt;… https://t.co/CFPm7cJSZQ",Ted Cruz,17,0.0,0.792,0.208,0.6369
426,Republican,Key lime pie?! #FakeNews https://t.co/2E1MZd8NI6,Ted Cruz,5,0.0,1.0,0.0,0.0
427,Republican,God bless Texas! https://t.co/e0Tgta4TfF,Ted Cruz,4,0.0,0.278,0.722,0.636
428,Republican,"Almost eight decades later, a 93-year-old WWII and Korean War veteran received his high school diploma: https://t.co/HwUG68kJoo",Ted Cruz,17,0.206,0.794,0.0,-0.5994
429,Republican,"Has it got any sports in it?
...Are you kidding? Fencing, fighting, torture, revenge, giants, monsters, chases, esc… https://t.co/CjPCegzrIx",Ted Cruz,19,0.383,0.565,0.053,-0.8677
430,Republican,"""Two of the city's most beloved, charismatic figures teaming up to do good right before the holidays.”… https://t.co/AH0L2DSzXr",Ted Cruz,18,0.0,0.711,0.289,0.7574
431,Republican,"At 6%, Texas had the fastest GDP growth in the country: https://t.co/HCLFqWwHQI

We #KeepTexasRed to keep Texas boo… https://t.co/p8CMoFVRAi",Ted Cruz,19,0.0,0.874,0.126,0.3818
432,Republican,"For a North Texas veteran, service didn’t end when she left the U.S. Navy. Lizann Destin continues to give back to… https://t.co/bOHcNy0xKy",Ted Cruz,22,0.0,1.0,0.0,0.0
433,Republican,Wounded North Texas veteran given amazing new home: https://t.co/8zCGLIad1D,Ted Cruz,9,0.0,0.678,0.322,0.5859
434,Republican,Stan Lee was a creative genius; he brought to life wise-cracking super heroes w/ heart &amp; humanity—from the X Men &amp;… https://t.co/iSmvuen59J,Ted Cruz,22,0.0,0.627,0.373,0.8779
435,Republican,Took the girls to see Phantom tonight. Great fun. They had a blast! https://t.co/Gpu4ElG8o4,Ted Cruz,14,0.0,0.588,0.412,0.8268
436,Republican,"This #VeteransDay, we pause to honor the selfless service and unyielding courage of the men and women of our Armed… https://t.co/FUUXYfkD1O",Ted Cruz,21,0.0,0.748,0.252,0.7506
437,Republican,Happy 243rd Birthday to our @USMC! #MarineCorpsBirthday https://t.co/G13eUx6xcL,Ted Cruz,8,0.0,0.637,0.363,0.6114
438,Republican,Who wins? #MidCountyMadness,Ted Cruz,3,0.0,0.351,0.649,0.5719
439,Republican,"It’s been dubbed by some as the biggest high school rivalry in Texas: #MidCountyMadness. 

Nederland takes on Port… https://t.co/Hi6NSbqftA",Ted Cruz,19,0.0,1.0,0.0,0.0
440,Republican,"I wanted to take the opportunity to say thank you. You have my word that as your U.S. Senator, I will work tireless… https://t.co/NvtMurzbF9",Ted Cruz,24,0.0,0.791,0.209,0.6486
441,Republican,"Thank you, Texas! Now let's get back to work to defend jobs, freedom, and security for Texas and America! #TXSen https://t.co/1XGbQt91a7",Ted Cruz,21,0.0,0.65,0.35,0.8652
442,Republican,"Make your voice heard!

1) Find your polling place: https://t.co/xukZa7aQHJ 

2) Pick up the phone and call or text… https://t.co/lgG9i9sZr8",Ted Cruz,20,0.0,1.0,0.0,0.0
443,Republican,"Time is running out to make your voice heard...

Find your polling place now and VOTE --&gt; https://t.co/QyYR2f8rtK… https://t.co/SPiWItsSyg",Ted Cruz,19,0.0,1.0,0.0,0.0
444,Republican,"This is what this race is all about...

VOTE --&gt; https://t.co/QyYR2f8rtK 

#TXSen #ivoTED #ChooseCruz #KeepTexasRed #CruzToVictory",Ted Cruz,16,0.0,1.0,0.0,0.0
445,Republican,"Time is running out. Don't wait -- VOTE. 10 times!

1) Find your polling place: https://t.co/xukZa7aQHJ 

2) Call o… https://t.co/m9QLzZsBSY",Ted Cruz,20,0.0,1.0,0.0,0.0
446,Republican,Getting ready for tonight! #ElectionDay #TXSen https://t.co/ZFhlIGaMu8,Ted Cruz,7,0.0,0.682,0.318,0.4199
447,Republican,"Watch why these former Democrats are now voting Republican...

THEN GO VOTE --&gt; https://t.co/xukZa7aQHJ

#TXSen… https://t.co/MUdQRl8Tpd",Ted Cruz,16,0.0,1.0,0.0,0.0
448,Republican,"The polls are CLOSE. We need your help now to reach voters and help push us over the top!

Please chip in $5 to hav… https://t.co/eoQyaVNti8",Ted Cruz,26,0.0,0.658,0.342,0.8356
449,Republican,Going to lunch? Vote on the way: https://t.co/xukZa6Tfj9 #ElectionDay #ivoTED #ChooseCruz #TXSen,Ted Cruz,12,0.0,1.0,0.0,0.0
450,Republican,"Get out and vote, Texas! #KeepTexasRed 

https://t.co/xukZa7aQHJ",Ted Cruz,7,0.0,1.0,0.0,0.0
451,Republican,Make your plan to vote today: https://t.co/xukZa7aQHJ #ChooseCruz #KeepTexasRed #TXSen #CruzToVictory #ElectionDay #ivoTED,Ted Cruz,13,0.0,1.0,0.0,0.0
452,Republican,"The polls are open! Get out and vote, Texas! #KeepTexasRed https://t.co/DWTpxHAJpI",Ted Cruz,11,0.0,1.0,0.0,0.0
453,Republican,"One clear choice for Texas today... find your polling place and #ChooseCruz: https://t.co/5wFIkYCtWA

#TXSen… https://t.co/YJK3P7Odrf",Ted Cruz,15,0.0,0.843,0.157,0.3818
454,Republican,"Today is the day, Texas! Get out and vote! #KeepTexasRed",Ted Cruz,10,0.0,1.0,0.0,0.0
455,Republican,"#ChooseCruz today: https://t.co/xukZa7aQHJ

#TXSen #KeepTexasRed #ElectionDay #IVoted",Ted Cruz,7,0.0,1.0,0.0,0.0
456,Republican,"1) Find your polling place: https://t.co/xukZa7aQHJ

2) Pick up the phone and call or text nine friends and ask the… https://t.co/zZqrSwIETK",Ted Cruz,21,0.0,0.866,0.134,0.4767
457,Republican,"The polls are open in Texas!

Find your polling place and #ChooseCruz now: https://t.co/QyYR2f8rtK #TXSen… https://t.co/idsxWH1Tad",Ted Cruz,16,0.0,1.0,0.0,0.0
