,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
152,Democrats,"And to top it all off, convicted felon Jack Abramoff (remember him?) has been enlisted to fight against efforts to… https://t.co/TkAnlpiCde",Senate Democrats,21,0.111,0.812,0.077,-0.2023
153,Democrats,"Outrageously, the president’s nominee to be UN Ambassador has said she supports “both sides” of climate science.
https://t.co/gAs7QXRoHk",Senate Democrats,18,0.106,0.773,0.121,0.0772
154,Democrats,"Even the White House’s own economic adviser admits that climate change is a threat to economic growth.
https://t.co/gVyfW4ry9Q",Senate Democrats,18,0.153,0.631,0.216,0.1027
155,Democrats,"Unsurprisingly, the Government Accountability Office found that the Trump administration “has not made measurable p… https://t.co/Hw7rG3cqkf",Senate Democrats,16,0.0,1.0,0.0,0.0
156,Democrats,"And, bringing this prominent climate change denier to lead a panel charged with undermining the scientific consensu… https://t.co/5z4VYkGUGY",Senate Democrats,18,0.303,0.58,0.117,-0.4897
157,Democrats,"Meanwhile, the White House has brought on a prominent climate change denier to lead a panel charged with underminin… https://t.co/OKLNdDRYXT",Senate Democrats,20,0.199,0.694,0.106,-0.25
158,Democrats,"4. Rising CO2 levels could cause clouds that help to cool Earth to vanish, amplifying the effects of global warming.
https://t.co/92y0WlRrcu",Senate Democrats,21,0.0,0.732,0.268,0.6808
159,Democrats,"3. Warming oceans are leading to a decline in fish populations
https://t.co/xFU9wo4qEM",Senate Democrats,12,0.0,0.862,0.138,0.1531
160,Democrats,"2. Climate change could cause freshwater shortages across the U.S.
https://t.co/4UA6nuobqM",Senate Democrats,11,0.138,0.862,0.0,-0.1531
161,Democrats,"1. The evidence for human-caused climate change has hit a “gold standard”
https://t.co/nkAOyCnaWY",Senate Democrats,13,0.0,1.0,0.0,0.0
162,Democrats,"THREAD.
3 weeks ago, @SenSchumer &amp; Senate Democrats called on Senate Republicans to admit:

1 Climate change is rea… https://t.co/HauFh4GOB5",Senate Democrats,20,0.0,0.904,0.096,0.2023
163,Democrats,"“This nomination is another example in a long line of legislation, nominations, and executive actions aimed at ripp… https://t.co/2wCTwRGVNr",Senate Democrats,19,0.0,1.0,0.0,0.0
164,Democrats,“We should not be advancing a federal court nominee whose disregard for the rule of law comes at the expense of the… https://t.co/PO5QwlU3qM,Senate Democrats,23,0.091,0.909,0.0,-0.2732
165,Democrats,“We need every member of this body to stand up for the proposition that Americans cannot be discriminated against i… https://t.co/sGMLutgoAE,Senate Democrats,21,0.0,1.0,0.0,0.0
166,Democrats,".@SenBrianSchatz asked Senate Republicans a pretty basic question:

Do they believe climate change is real, caused… https://t.co/l6TeKDyWzz",Senate Democrats,17,0.0,0.824,0.176,0.4939
167,Democrats,“He cannot claim to be close to the standard of impartiality and evenhandedness that a senator ought to be able to… https://t.co/63BBAfrl13,Senate Democrats,22,0.0,1.0,0.0,0.0
168,Democrats,“You cannot be for protections for people with preexisting conditions and for making someone who wants to strike th… https://t.co/gfUB1zAxDY,Senate Democrats,20,0.073,0.927,0.0,-0.128
169,Democrats,Chad Readler was the point person for taking away the consumer protections protecting Americans against losing thei… https://t.co/UBSDtRd47S,Senate Democrats,18,0.133,0.867,0.0,-0.3818
170,Democrats,"Last Congress, we voted to restore #NetNeutrality in the Senate.

Now, House and Senate Democrats are introducing a… https://t.co/H5azHVEdZG",Senate Democrats,19,0.0,0.891,0.109,0.296
171,Democrats,“He has been the Trump admin's point man at DOJ to try to destroy the ACA and eliminate the protections the ACA has… https://t.co/WLQg8Gttii,Senate Democrats,24,0.132,0.868,0.0,-0.5423
172,Democrats,"That's the law of the land, and he refused to basically protect it and defend it, which resulted in putting nearly… https://t.co/4JhQfn4wqU",Senate Democrats,22,0.089,0.806,0.105,0.1027
173,Democrats,"“It's not enough to say it in your campaign debate.

It's not enough to say it in the hallway and say ‘we want to p… https://t.co/Tg2pD5pSF5",Senate Democrats,26,0.0,0.951,0.049,0.0772
174,Democrats,"“We are about to vote on the architect of this administration's legal strategy to try to undo the most popular, mos… https://t.co/nOEoT94by1",Senate Democrats,22,0.0,0.813,0.187,0.5563
175,Democrats,“What message is the Trump administration sending with this nomination? They're doubling down on their attack on co… https://t.co/5Um2wggsc6,Senate Democrats,19,0.147,0.853,0.0,-0.4767
176,Democrats,"A vote to confirm Chad Readler to the 6th Circuit is a vote for the lawsuit to strike down our health care law.

Se… https://t.co/Oe3kSPntRN",Senate Democrats,25,0.128,0.752,0.12,0.2023
177,Democrats,A vote to confirm Mr. Readler is an endorsement of the Republican lawsuit to eliminate protections for pre-existing… https://t.co/qACBud9pE7,Senate Democrats,19,0.094,0.792,0.114,0.1027
178,Democrats,The man behind the curtain for the Trump admin's decision to side with GOP AGs suing to repeal our health care law?… https://t.co/0Hicsqt1uY,Senate Democrats,23,0.08,0.798,0.122,0.2732
179,Democrats,"This week, the Senate will vote on Chad Readler to be a Circuit Court Judge.

Readler filed the Trump admin brief c… https://t.co/PLRGq9uWAW",Senate Democrats,23,0.0,1.0,0.0,0.0
180,Democrats,“Clean air and clean water are not only vital to our public health—they are at the very heart of our economy.” —… https://t.co/J2KqWtfjDg,Senate Democrats,23,0.074,0.821,0.106,0.2052
181,Democrats,"“The costs of our inaction are real:

Real in human suffering

Real in disaster recovery spending

Real in lost eco… https://t.co/Kjt2IILoR9",Senate Democrats,21,0.404,0.596,0.0,-0.8885
182,Democrats,“We are here at a unique moment in human history where the planet is threatened.” —@SenJeffMerkley lays out the sta… https://t.co/tUK4rNS65g,Senate Democrats,21,0.0,1.0,0.0,0.0
183,Democrats,"“Unless we start to implement policies to curb our carbon emissions and to mitigate its impacts, climate change wil… https://t.co/gZvSMCSwMZ",Senate Democrats,20,0.0,1.0,0.0,0.0
184,Democrats,"“With climate change, ignorance is not bliss—ignorance is dangerous.” —@MazieHirono https://t.co/mKi0mNUwkv",Senate Democrats,11,0.2,0.8,0.0,-0.3612
185,Democrats,"A #MondayMorning reminder for the @SenateGOP:

Climate change is real.
It’s caused by humans.
Congress must act.

W… https://t.co/NDulmYoJZl",Senate Democrats,19,0.0,1.0,0.0,0.0
186,Democrats,Congress has a historic opportunity to vote on a joint resolution to terminate this unlawful national emergency dec… https://t.co/NAm5Us2H2x,Senate Democrats,19,0.127,0.735,0.137,0.0516
187,Democrats,"WATCH: This week, Senate Democrats joined together to call on Republicans to:

1. Admit climate change is real.
2.… https://t.co/BpWSGDC3Dp",Senate Democrats,20,0.0,0.913,0.087,0.2023
188,Democrats,WATCH: @SenatorCardin calls out Republicans for inaction on climate change: https://t.co/n7pSvm37xw,Senate Democrats,11,0.167,0.833,0.0,-0.25
189,Democrats,“We can address the challenge of climate change and continue to protect jobs. We can and we must do both.” —… https://t.co/4pmcpoQ1yY,Senate Democrats,22,0.0,0.837,0.163,0.4404
190,Democrats,"“I believe we need an administrator who is ready to fight for our kids, fight for the Great Lakes” —@SenDuckworth l… https://t.co/BEqE3C5H74",Senate Democrats,22,0.174,0.604,0.221,0.34
191,Democrats,“For the last two years many in congress have willfully accelerated the devastation caused by global warming by ena… https://t.co/wFrspQRUG8,Senate Democrats,20,0.125,0.804,0.071,-0.296
192,Democrats,“For the last two years many in congress have willfully accelerated the devastation caused by global warming by ena… https://t.co/wFrspQRUG8,Senate Democrats,20,0.125,0.804,0.071,-0.296
193,Democrats,"WATCH: All 47 Senate Democrats are introducing a resolution today that affirms three simple things:

1. Climate cha… https://t.co/SWJNPyX2Yk",Senate Democrats,19,0.0,1.0,0.0,0.0
194,Democrats,"“I don't know how this body can support somebody who is this big of a denier, who wants to slow enforcement on poll… https://t.co/VFg0LZn5pZ",Senate Democrats,24,0.095,0.802,0.103,0.0516
195,Democrats,"Your #WednesdayWisdom:
 
More African Americans than ever are completing high school and college, and we must keep… https://t.co/9706BIze3k",Senate Democrats,18,0.0,1.0,0.0,0.0
196,Democrats,"“Mr. Wheeler has perpetuated and, at least in one instance I cited, worsened the preexisting inadequacies and failu… https://t.co/jKh4kx7QQE",Senate Democrats,19,0.259,0.741,0.0,-0.6808
197,Democrats,"“As the waters warm, these parasites grow and kill off more trout, salmon, &amp; other fish that are key to the Great L… https://t.co/GaG1yx679V",Senate Democrats,24,0.148,0.662,0.189,0.0772
198,Democrats,"“For the five years the Republicans have been in control in the Senate, they have done *NOTHING*”

“The president i… https://t.co/8fJIwQw7h8",Senate Democrats,21,0.0,1.0,0.0,0.0
199,Democrats,“Andrew Wheeler's answers on the climate crisis should be disqualifying. His record as a coal lobbyist should be di… https://t.co/A82sBknt2v,Senate Democrats,20,0.186,0.814,0.0,-0.6249
200,Democrats,"“When you are bringing a measure to the floor that is your intention to vote against, that's not legislating. Somet… https://t.co/1WlmnS7Zo7",Senate Democrats,21,0.0,1.0,0.0,0.0
201,Democrats,“We choose to confront climate change. We choose to do so now.” —@SenatorCarper https://t.co/1kzhCqP4Do,Senate Democrats,14,0.116,0.884,0.0,-0.1779
202,Democrats,"Republicans have one plan when it comes to climate change:

Deny.
Deny.
Deny. https://t.co/Ud39f1AfLe",Senate Democrats,14,0.396,0.604,0.0,-0.7351
203,Democrats,"“If lower prices would diminish R&amp;D, why don't costly dividends? Why don't stock buybacks?”

“What could justify ar… https://t.co/9rvocuq3jv",Senate Democrats,19,0.123,0.815,0.062,-0.3103
204,Democrats,WATCH: The vote on the resolution to terminate President Trump’s national emergency declaration should be an easy v… https://t.co/GsGuqUMMix,Senate Democrats,19,0.116,0.756,0.129,0.0772
205,Democrats,WATCH: Senator @PattyMurray and Democrats are joined by parents and educators to introduce the Child Care for Worki… https://t.co/4PjRndIdZB,Senate Democrats,19,0.0,0.849,0.151,0.4939
206,Democrats,"Your #MondayMotivation:

Charles Drew (1904-1950) was a surgeon.

He’s known as the father of the blood bank.

And… https://t.co/7DkFzJzCq4",Senate Democrats,19,0.0,1.0,0.0,0.0
207,Democrats,"WATCH: After the GOP tax bill, American families like these are facing THOUSANDS of dollars in surprise tax bills w… https://t.co/K9pYaPDje1",Senate Democrats,21,0.0,0.805,0.195,0.5574
208,Democrats,"The facts are clear: Republicans promised their tax scam would mean a $4,000 raise—instead, too many American famil… https://t.co/eobSSmCt8p",Senate Democrats,19,0.155,0.63,0.214,0.1027
209,Democrats,Republicans’ played politics with their new tax law in a shallow attempt to exaggerate their benefit to the middle… https://t.co/90rbF9sy1w,Senate Democrats,20,0.07,0.696,0.235,0.5859
210,Democrats,"Republicans just don’t get it—working people depend on their tax refunds to make ends meet.

Instead of admitting t… https://t.co/m8tfZlxWZI",Senate Democrats,20,0.0,1.0,0.0,0.0
211,Democrats,One Colorado family tried to figure out the complicated new withholding rules under the new GOP tax law—and ended u… https://t.co/qOxY1LxM7L,Senate Democrats,21,0.0,1.0,0.0,0.0
212,Democrats,"Working American families were promised the #GOPTaxScam would mean an extra $4,000 in their pockets.
 
Instead, too… https://t.co/n80ottah0T",Senate Democrats,18,0.0,0.872,0.128,0.3612
213,Democrats,"WATCH: @SenatorLeahy explains how bipartisan action helped keep government open.

Now, @realDonaldTrump is shreddin… https://t.co/mcQ99MptCn",Senate Democrats,15,0.0,1.0,0.0,0.0
214,Democrats,“We don’t want to continue to watch people signing executive orders because that was not what the Constitution and… https://t.co/3iKpee0wFV,Senate Democrats,20,0.0,0.936,0.064,0.0772
215,Democrats,"“Bad Precedent""

“Terrible Idea”

“The President’s going to get sued, and it won’t succeed in accomplishing his goa… https://t.co/hGqgI0pv5p",Senate Democrats,19,0.0,0.849,0.151,0.4939
216,Democrats,"“Who brings a bill to the floor that you intend to vote against?”

—@SenWhitehouse blasting Republicans’ refusal to… https://t.co/CDgf4jXCKP",Senate Democrats,19,0.0,1.0,0.0,0.0
217,Democrats,"“This morning, I challenge @SenateMajLdr McConnell to say that our climate change crisis is real, that it is caused… https://t.co/C2Pkv92nX3",Senate Democrats,20,0.183,0.759,0.058,-0.5859
218,Democrats,"“When Mr. Barr writes that President Trump has, ‘complete authority to start or stop a law enforcement proceeding,’… https://t.co/uiqBnTrtjT",Senate Democrats,19,0.113,0.821,0.067,-0.2263
219,Democrats,“While I hope I’m wrong—I hope I’m very wrong—it is my belief that President Trump used this appointment as an oppo… https://t.co/k5SetzLtlz,Senate Democrats,22,0.0,0.766,0.234,0.7003
220,Democrats,"Your #WednesdayWisdom:

The new Farm Bill almost triples funding to assist socially disadvantaged farmers, veterans… https://t.co/zZdXuLDzqF",Senate Democrats,16,0.153,0.847,0.0,-0.4019
221,Democrats,"“Will he put first the interests of the American people or of President Donald Trump?”

“And unfortunately, I am le… https://t.co/xMTBNgtgQt",Senate Democrats,21,0.107,0.804,0.089,-0.1027
222,Democrats,“Mr. Barr has not demonstrated that he understands the fierce urgency of this moment in our history and of the impe… https://t.co/kiHO24Wexh,Senate Democrats,22,0.0,1.0,0.0,0.0
223,Democrats,"“I fear that Mr. Barr's long-held views on executive power would essentially be weaponized by @realDonaldTrump, a m… https://t.co/oPcmW9yVfc",Senate Democrats,19,0.158,0.842,0.0,-0.4939
224,Democrats,"“It's his views on executive power,
His views on congress' power to be a check and balance on the executive,
His vi… https://t.co/3vTDMSmAP9",Senate Democrats,23,0.0,1.0,0.0,0.0
225,Democrats,“We need an attorney general who will lead the Justice Department without fear or favor and who will serve the cons… https://t.co/G0X0c6Tlb8,Senate Democrats,22,0.083,0.696,0.221,0.5817
226,Democrats,"Barr has long endorsed a view that the president is an all-powerful executive, restrained by very little, least of… https://t.co/ENP6ToRsT3",Senate Democrats,20,0.0,0.9,0.1,0.25
227,Democrats,“His memo is rooted in &amp; embraces an exceptionally broad theory of executive power that could threaten not only the… https://t.co/1ES1FTJiKo,Senate Democrats,21,0.115,0.885,0.0,-0.3818
228,Democrats,"“Taken to its natural conclusion, Mr. Barr's analysis squarely places this president above the law.” —@SenFeinstein… https://t.co/RUcqIG3Qdx",Senate Democrats,17,0.0,0.865,0.135,0.3612
229,Democrats,"“When you drilled down into the weeds, you couldn’t get a straight answer” —@SenWhitehouse explains why he cannot s… https://t.co/F0FGGN1xFp",Senate Democrats,20,0.0,0.905,0.095,0.2263
230,Democrats,"To me, Mr. Barr's unsolicited memo looks much like a job application to try to appeal to the president —@MarkWarner https://t.co/ygd5cFno3Q",Senate Democrats,21,0.0,0.884,0.116,0.3612
231,Democrats,"Barr's record shows that he is not the attorney general that America desperately needs, an attorney general who wil… https://t.co/wbnsyL9KbI",Senate Democrats,20,0.12,0.88,0.0,-0.3818
232,Democrats,Leaders of the conference committee announced an agreement in principle to keep government open &amp; provide additiona… https://t.co/oI3EfZ0K2F,Senate Democrats,18,0.0,0.842,0.158,0.4939
233,Democrats,"Your #MondayMotivation:

Madam C.J. Walker created a hair and beauty empire.

Today, she is considered to be one of… https://t.co/7Tl2k9SY8X",Senate Democrats,20,0.0,0.746,0.254,0.7003
234,Democrats,"Each Wednesday this month, we’re sharing a fact for #BlackHistoryMonth and #WednesdayWisdom.

Today, we’re kicking… https://t.co/3f24TzkQQo",Senate Democrats,16,0.0,0.833,0.167,0.4215
235,Democrats,This is the *real* result of the “massive tax cut for working families” that @realDonaldTrump touted last night at… https://t.co/xEWv4unqzv,Senate Democrats,20,0.155,0.845,0.0,-0.3182
236,Democrats,"“The America I know is ready to fight to keep its healthcare, to root out public corruption, and treat everyone in… https://t.co/eOL00OGuQR",Senate Democrats,22,0.101,0.698,0.202,0.3818
237,Democrats,"“I plan to deliver a vision for prosperity and equality, where everyone in our nation has a voice and where each of… https://t.co/WnqucjVoq7",Senate Democrats,23,0.0,0.909,0.091,0.25
238,Democrats,"The State of our Health:

President Trump and Congressional Republicans have repeatedly
repeatedly
repeatedly
repea… https://t.co/y0XL5OcWDK",Senate Democrats,16,0.0,1.0,0.0,0.0
239,Democrats,"Candidate Trump *insisted* Mexico will pay for that ineffective, unnecessary border wall.

President Trump shut dow… https://t.co/VmMZPuLFYU",Senate Democrats,17,0.162,0.838,0.0,-0.2263
240,Democrats,"The Senate already rejected @realDonaldTrump’s radical immigration agenda.

Overwhelmingly.

#SOTU https://t.co/LfnxDCrTgi",Senate Democrats,11,0.348,0.652,0.0,-0.5859
241,Democrats,President Trump is blaming the Senate for his administration’s dysfunction. #SOTU https://t.co/8fJzOeaHqH,Senate Democrats,12,0.375,0.625,0.0,-0.7184
242,Democrats,"President Trump wants the American people to ignore the fact that his tax law failed to deliver the $4,000 raise he… https://t.co/nZj6Drvwz3",Senate Democrats,22,0.225,0.775,0.0,-0.7003
243,Democrats,"President @realDonaldTrump's record in two years:
Signed a tax giveaway for the rich
Tried to take away healthcare… https://t.co/VCY8wzjIDX",Senate Democrats,19,0.0,0.825,0.175,0.5574
244,Democrats,"TOOLKIT: If you're watching President Trump's State of the Union, you're going to want to follow along with the gra… https://t.co/wxCZRtPzxs",Senate Democrats,21,0.0,0.939,0.061,0.0772
245,Democrats,WATCH: Even Top Republicans know that @realDonaldTrump has repeatedly broken his promises to deliver results for th… https://t.co/6MGx4u9PnU,Senate Democrats,18,0.138,0.667,0.196,0.0772
246,Democrats,"At last year’s #SOTU, @realDonaldTrump promised American workers they would get a $4,000 raise from his tax law.

T… https://t.co/Wjppm9IehR",Senate Democrats,20,0.0,0.878,0.122,0.3612
247,Democrats,"TOOLKIT: To follow along with the Senate Democrats during President Trump’s State of the Union, we’re sharing with… https://t.co/tpdf4lL3tn",Senate Democrats,19,0.0,0.865,0.135,0.4215
248,Democrats,"The President will say the state of our union is strong. The American people know the truth.

State of the Trump ec… https://t.co/2dKfigJ7Bg",Senate Democrats,23,0.0,0.789,0.211,0.6808
249,Democrats,"In 1968, Shirley Chisholm became the first black woman elected to the U.S. Congress. She served seven terms, and sh… https://t.co/9fWzwnMfDn",Senate Democrats,21,0.0,1.0,0.0,0.0
250,Democrats,"Shutting down the federal government is never a good idea.

It shakes confidence in our country, rattles the econom… https://t.co/YUWpthz3wT",Senate Democrats,20,0.106,0.749,0.145,0.2249
251,Democrats,"We learned yesterday that the cost of the #TrumpShutdown is $11 billion.

$3 billion of that will never be recovere… https://t.co/fwkrQgCd5w",Senate Democrats,21,0.0,1.0,0.0,0.0
252,Democrats,"WATCH: Led by @SenTinaSmith, Senate and House Democrats are pushing President @realDonaldTrump’s administration for… https://t.co/2yTEakn0Oa",Senate Democrats,15,0.0,1.0,0.0,0.0
253,Democrats,Is this a parody account? https://t.co/qhVoCIuyd5,Senate Democrats,6,0.0,1.0,0.0,0.0
254,Democrats,"For weeks, @SenateMajLdr Mitch McConnell has blocked efforts to end the #TrumpShutdown.

Tomorrow—after voting down… https://t.co/EMNcD5JDLM",Senate Democrats,16,0.123,0.877,0.0,-0.2732
255,Democrats,This is worth your time. These are the faces of American workers and families suffering because of the… https://t.co/QxXUkeIm1y,Senate Democrats,19,0.141,0.773,0.086,-0.296
256,Democrats,"So, is this plan not happening? https://t.co/ox8qp5UVFm",Senate Democrats,7,0.0,1.0,0.0,0.0
257,Democrats,"“The time is always right to do what is right.”

—Dr. Martin Luther King, Jr.

#MLKDay https://t.co/jxMugWEpSC",Senate Democrats,17,0.0,1.0,0.0,0.0
258,Democrats,"""We are on the verge of what soon will be a month-long government shutdown, and it’s the longest and most senseless… https://t.co/WsJ7TAqaBC",Senate Democrats,22,0.0,1.0,0.0,0.0
259,Democrats,"Today, Senator Kaine came to the Senate floor with an offer to end the #TrumpShutdown.

A Republican Senator object… https://t.co/xvQ8C2Xos2",Senate Democrats,20,0.0,1.0,0.0,0.0
260,Democrats,"Because of the #TrumpShutdown, hundreds of thousands of workers aren't getting paid.

@ChrisVanHollen asks: “Why wo… https://t.co/xJLtKthqK9",Senate Democrats,17,0.0,1.0,0.0,0.0
261,Democrats,"This week, the courts ruled against the Trump administration adding a citizenship question to the census.

The leng… https://t.co/IMFEdOd4Zn",Senate Democrats,19,0.0,1.0,0.0,0.0
262,Democrats,"No American with a full-time job should be living in poverty.

Democrats in the Senate and the House are standing t… https://t.co/8D0WcupEnB",Senate Democrats,22,0.224,0.776,0.0,-0.6705
263,Democrats,"Taking to the Capitol steps:
 
Watch as @SenateDems share stories and photos of Americans and families across the c… https://t.co/Nv4WBYyTHX",Senate Democrats,20,0.0,0.896,0.104,0.296
264,Democrats,"With @EPA shutdown, the #TrumpShutdown is endangering our clean air and water.

Watch live as @EPWdems start the he… https://t.co/zlIZrwCWQc",Senate Democrats,20,0.0,0.876,0.124,0.4019
265,Democrats,"Because of the #TrumpShutdown, thousands of law enforcement officials are working without pay.

Trump AG nominee Wi… https://t.co/rUx5sI6dYb",Senate Democrats,18,0.0,0.929,0.071,0.0762
266,Democrats,Mr. Barr cannot merely give boilerplate assurances to the @JudiciaryDems. Carefully choreographed statements that s… https://t.co/rmd5uAlJHP,Senate Democrats,16,0.0,0.782,0.218,0.4404
267,Democrats,President @realDonaldTrump’s Attorney General Nominee William Barr refuses to commit to following the advice of car… https://t.co/800rFwYNlx,Senate Democrats,17,0.0,0.879,0.121,0.296
268,Democrats,"A federal judge in Texas recently ruled the entire ACA unconstitutional.

The @SenateDems will push Republicans to… https://t.co/BLKCQl0HlL",Senate Democrats,18,0.0,1.0,0.0,0.0
269,Democrats,"Watch as the @JudiciaryDems continue to question William Barr, President @realDonaldTrump’s nominee to be the next… https://t.co/GeVLLZnToa",Senate Democrats,17,0.0,1.0,0.0,0.0
270,Democrats,"Following the House passage of a resolution to defend healthcare protections from the GOP's lawsuit, the… https://t.co/gz5KBUCXAO",Senate Democrats,17,0.112,0.888,0.0,-0.2263
271,Democrats,"You must have the integrity, the strength, and the fortitude to tell the president no, regardless of the consequenc… https://t.co/MSncyXWKNZ",Senate Democrats,20,0.088,0.68,0.232,0.5574
272,Democrats,"Today, President @realDonaldTrump's Attorney General nominee William Barr needs to be straightforward with the comm… https://t.co/Z1b0FXT9Tf",Senate Democrats,16,0.0,1.0,0.0,0.0
273,Democrats,Watch live as @JudiciaryDems begin the hearing on the nomination of William Barr to be the next Attorney General.… https://t.co/CJkCOzggd3,Senate Democrats,20,0.0,1.0,0.0,0.0
274,Democrats,"Sen. Graham then: “The border wall is probably not a smart investment.”

Sen. Graham now: Declare a *national emerg… https://t.co/Q9FEdUC0tO",Senate Democrats,20,0.117,0.883,0.0,-0.3089
275,Democrats,President Trump doesn’t want to talk about the government shutdown that he caused. He demanded and forced a governm… https://t.co/DYdAkxIsxL,Senate Democrats,20,0.221,0.721,0.059,-0.5574
276,Democrats,"Democrats support smart border security. What we don’t support is an ineffective, expensive border wall that… https://t.co/GMTQsQbRmM",Senate Democrats,17,0.062,0.5,0.438,0.8402
277,Democrats,"Despite what @realDonaldTrump says, the wall will not “pay for itself."" 

And Mexico won’t pay for it either. https://t.co/35C4yBZGBG",Senate Democrats,19,0.072,0.928,0.0,-0.1027
278,Democrats,"Like hundreds of thousands of federal workers, members of the US Coast Guard are working without pay due to the… https://t.co/tdTOH46xEX",Senate Democrats,21,0.0,0.833,0.167,0.4207
279,Democrats,"El presidente Trump cerró al gobierno por un muro fronterizo ineficaz y costoso, el cual prometió que México pagarí… https://t.co/N7p15YTw3C",Senate Democrats,20,0.0,1.0,0.0,0.0
280,Democrats,The #TrumpShutdown has closed down the E-Verify warning system—doing nothing to make our nation more secure. Presid… https://t.co/iluv0tSwdh,Senate Democrats,18,0.114,0.759,0.128,0.0754
281,Democrats,Federal workers are suffering because of the #TrumpShutdown over a wall that @realDonaldTrump promised Mexico would… https://t.co/Dw0xS7vJ6W,Senate Democrats,17,0.158,0.714,0.128,-0.1531
282,Democrats,The #TrumpShutdown has already had real world impact and is potentially endangering national security. President Tr… https://t.co/SKwGuvHFTt,Senate Democrats,17,0.0,0.87,0.13,0.34
283,Democrats,"WATCH: Former DHS Secretary Jeh Johnson lays out how the #TrumpShutdown is causing a national security crisis:

“Pr… https://t.co/IrJWYRKEvj",Senate Democrats,19,0.182,0.711,0.107,-0.4019
284,Democrats,"WATCH: President Trump shut down the government over an ineffective, expensive border wall he promised Mexico would… https://t.co/dRzJ81eRN6",Senate Democrats,18,0.075,0.8,0.125,0.25
285,Democrats,“This completely contradicts what we've heard from the White House officials as they've built their case for a bord… https://t.co/iIuvSwIEnf,Senate Democrats,20,0.13,0.87,0.0,-0.4005
286,Democrats,Incluso * Fox News * está atrayendo a la Casa Blanca de Trump por mentirle al pueblo estadounidense para que el Con… https://t.co/3eIOxc7Pii,Senate Democrats,23,0.0,1.0,0.0,0.0
287,Democrats,In case you missed it: Even *Fox News* is calling out the Trump White House for lying to the American people in an… https://t.co/oja1KFBy1d,Senate Democrats,24,0.203,0.797,0.0,-0.6808
288,Democrats,"The President told the country that he would be ""proud"" to shut down the government. Now he is pointing fingers at… https://t.co/UBbAk9mlI2",Senate Democrats,22,0.0,1.0,0.0,0.0
289,Democrats,"We couldn’t be more proud of all of the Democrats being sworn in today across the House and Senate.
 
Watch live as… https://t.co/kwzXvJVZ38",Senate Democrats,23,0.0,0.866,0.134,0.5256
290,Democrats,"Remember this, @GOPLeader? The Senate UNANIMOUSLY passed a bill to keep the government open. The House Republicans… https://t.co/aGGW8ALFfG",Senate Democrats,18,0.0,1.0,0.0,0.0
291,Democrats,"To everyone celebrating in America and around the world, Merry Christmas!",Senate Democrats,11,0.0,0.546,0.454,0.8172
292,Democrats,The events of the past week should concern every American. This may have been the most chaotic week of what’s undou… https://t.co/WXn3d6hBAP,Senate Democrats,22,0.143,0.857,0.0,-0.5413
293,Democrats,"Before he was president @RealDonaldTrump said: “If there is a shutdown, I think it would be a tremendously negative… https://t.co/SqYevoex1u",Senate Democrats,20,0.0,1.0,0.0,0.0
294,Democrats,"Why a government shutdown would be a #TrumpShutdown:

Candidate Trump promised Mexico would pay for his wall (they… https://t.co/v3Y8L0drag",Senate Democrats,19,0.074,0.794,0.132,0.2732
295,Democrats,Open up this meeting to the press. “It's called transparency.” —@realDonaldTrump last week https://t.co/n4PczJNQiX,Senate Democrats,14,0.0,1.0,0.0,0.0
296,Democrats,"Si la administración de Trump está negando hipotecas de @FHAgov a los Dreamers, 
 
@SenatorMenendez, @SenBooker, y… https://t.co/uj2IqxOg7S",Senate Democrats,17,0.0,1.0,0.0,0.0
297,Democrats,The @SenateDems are announcing actions to intervene on behalf of the ACA and those with pre-existing conditions aft… https://t.co/q8qsG8gedp,Senate Democrats,19,0.0,1.0,0.0,0.0
298,Democrats,"If the Trump administration is denying federal housing loans from @FHAgov to eligible Dreamers,

@SenatorMenendez,… https://t.co/YpfMxLH4yS",Senate Democrats,16,0.138,0.862,0.0,-0.34
299,Democrats,"Casi 5 millones de adultos y niños latinos obtuvieron cobertura médica debido a #ACA. 
 
Pero si el terrible desafí… https://t.co/TmDyX0LYLp",Senate Democrats,20,0.162,0.838,0.0,-0.4767
300,Democrats,"Nearly 5 million Latino adults and children gained health insurance coverage because of the #ACA. 
 
But if the awf… https://t.co/ilRNkJ59Zn",Senate Democrats,20,0.0,0.874,0.126,0.3818
301,Democrats,Democrats have still not heard back from @realDonaldTrump on whether he’s willing to accept either of our offers to… https://t.co/7pFKtSBoaR,Senate Democrats,20,0.0,0.88,0.12,0.3818
302,Democrats,"It’s been almost 1 year since Republicans enacted their tax law, and it’s pretty clear where corporations are spend… https://t.co/o543xMoxYB",Senate Democrats,20,0.0,0.746,0.254,0.7003
303,Democrats,"We can’t be the only ones with whiplash. 

Candidate Trump said Mexico would pay for his wall, “100%” 

Now, he is… https://t.co/qz3vzhIDKz",Senate Democrats,22,0.062,0.938,0.0,-0.1027
304,Democrats,Don’t forget to re-enroll for your health insurance for 2019 today! How? https://t.co/5DfoxVs8df https://t.co/p4pmmsH2no,Senate Democrats,14,0.144,0.856,0.0,-0.2942
305,Democrats,¡No olvide volver a inscribirse para su cobertura médica para 2019 hoy! ¿Cómo? https://t.co/rVY7MZSjbb https://t.co/gJiNgur8iF,Senate Democrats,15,0.0,1.0,0.0,0.0
