,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
293,Republican,So proud to serve with my friend Rep Gonzales @Jenniffer2012 https://t.co/fyQR7DPcRj,LIz Cheney,11,0.0,0.577,0.423,0.7645
294,Republican,Excellent piece by @SenJohnBarrasso about economic and national security damage caused by Obama/Clinton uranium pol… https://t.co/yUxByIxLlm,LIz Cheney,16,0.143,0.583,0.274,0.4404
295,Republican,.@realDonaldTrump is right - we need to pass this budget deal to get crucial funds to our military. We must also so… https://t.co/3StjKCfUum,LIz Cheney,23,0.0,1.0,0.0,0.0
296,Republican,My dream is for @NancyPelosi to stop talking. #Dreamer,LIz Cheney,9,0.196,0.625,0.179,-0.0516
297,Republican,Tonight’s speech by @realDonaldTrump was a bold and inspiring call to action; a hopeful and determined agenda to se… https://t.co/FSO7YQlXv5,LIz Cheney,20,0.0,0.558,0.442,0.8779
298,Republican,"While the govt is shut down, our men and women in uniform are on the frontlines defending us, but they are not gett… https://t.co/frGiklb8Hk",LIz Cheney,24,0.0,1.0,0.0,0.0
299,Republican,Right now Democrats in the House are objecting to Republicans quoting Schumer and Pelosi. Democrats say the words a… https://t.co/Gjh9Zeq0ej,LIz Cheney,20,0.0,1.0,0.0,0.0
300,Republican,How about you #DoYourJob @NancyPelosi and stop holding funding for our troops hostage over amnesty for illegal immi… https://t.co/I4y9lyTKUX,LIz Cheney,19,0.254,0.746,0.0,-0.7003
301,Republican,Thanks @USMC for all you do to defend our great nation. Loved seeing Chesty the Bulldog! https://t.co/2QZB7DPSSF,LIz Cheney,17,0.0,0.556,0.444,0.9041
302,Republican,More positive economic news for Wyoming and the country. Our fossil fuels are national treasures crucial to powerin… https://t.co/EEdDIlaIi9,LIz Cheney,19,0.0,0.718,0.282,0.7713
303,Republican,"Today-watch Dr. Martin Luther King, Jr’s “I Have a Dream” speech and let’s rededicate ourselves to judging people “… https://t.co/WtWpP79WaZ",LIz Cheney,20,0.0,1.0,0.0,0.0
304,Republican,Thanks to the Lincoln County GOP for a great event in Alpine. Loved seeing old and new friends and it’s always grea… https://t.co/LSch662obL,LIz Cheney,23,0.0,0.562,0.438,0.9325
305,Republican,Exactly right @realDonaldTrump - we cannot allow @NancyPelosi and @chuckschumer to hold funding for our men and wom… https://t.co/qJLTZ2NgaK,LIz Cheney,19,0.089,0.911,0.0,-0.1695
306,Republican,Thanks @MTWest. It was great being on with my old friend @DanaPerino. Wyoming is very proud of her! https://t.co/cWu6Ppp5Kt,LIz Cheney,19,0.0,0.519,0.481,0.9311
307,Republican,Busy printing the Oprah 2020 t-shirts? https://t.co/cW3mztGP8D,LIz Cheney,7,0.0,1.0,0.0,0.0
308,Republican,.@SpeakerRyan is exactly right. Rebuilding our military is most important issue in ongoing budget negotiations. Not… https://t.co/CwcnPx6CaE,LIz Cheney,17,0.0,0.884,0.116,0.2716
309,Republican,Exactly. https://t.co/X6O9TvDyTw,LIz Cheney,2,0.0,1.0,0.0,0.0
310,Republican,Happy 2018 from our family to yours - may you enjoy all the blessings of the New Year. https://t.co/4UBPZBJ1ny,LIz Cheney,19,0.0,0.591,0.409,0.886
311,Republican,Can’t make it up: @JohnKerry never misses an opportunity to appease the terrorist regime in Tehran - even from reti… https://t.co/qg3VAtgM9s,LIz Cheney,21,0.262,0.597,0.141,-0.6447
312,Republican,"Since English isn’t your first language @HassanRouhani, let me explain.  The days of @BarackObama sending you cash… https://t.co/XIBTw1wJdd",LIz Cheney,18,0.0,1.0,0.0,0.0
313,Republican,Iranian people engaged in what may be most significant anti-regime demonstrations since 1979. Reports #IRGC now kil… https://t.co/as7kdikp54,LIz Cheney,18,0.0,0.769,0.231,0.5849
314,Republican,Congrats to Gracie - our very own Teton County Fair &amp; Rodeo 2018 Lady-in-Waiting.  Belt buckle arrived today.… https://t.co/uglVUxDJrq,LIz Cheney,19,0.0,0.737,0.263,0.6908
315,Republican,Best name ever for a newspaper - Worland Grit https://t.co/fYg6EWUMQf,LIz Cheney,10,0.0,0.625,0.375,0.6369
316,Republican,"Excellent news for Wyoming - federal deregulation by @realDonaldTrump, rising oil prices and best services companie… https://t.co/hXAiK5dI5u",LIz Cheney,17,0.0,0.639,0.361,0.836
317,Republican,"Excellent news for Wyoming - federal deregulation by @realDonaldTrump, rising oil prices and best services companie… https://t.co/hXAiK5dI5u",LIz Cheney,17,0.0,0.639,0.361,0.836
318,Republican,"“Joy to the world, the Lord has come! Let earth receive her King. Let every heart prepare Him room And Heaven and n… https://t.co/zH2uPEWjbX",LIz Cheney,24,0.0,0.865,0.135,0.5562
319,Republican,Hanging with grandpa and the neighborhood Elk herd this Christmas Eve morning. https://t.co/aEYfu2mDCQ,LIz Cheney,13,0.0,1.0,0.0,0.0
320,Republican,Congrats Cowboys! #GoWyo https://t.co/wGNLyFTEnp,LIz Cheney,4,0.0,0.448,0.552,0.5707
321,Republican,Forcing the Department of Defense to operate under a continuing resolution increases the risk to our troops and hel… https://t.co/AUUpKdPOcz,LIz Cheney,20,0.102,0.825,0.073,-0.1531
322,Republican,Barack Obama’s most significant legacy will be all he did to fund and support America’s enemies. https://t.co/n7aryBKlSU,LIz Cheney,17,0.146,0.637,0.218,0.1513
323,Republican,"This is funny @BenSasse, but this is definitely a member of the U.S. Senate protesting being asked to pass a bill..… https://t.co/nBs6gLZ9EP",LIz Cheney,22,0.141,0.649,0.21,0.2023
324,Republican,Honored to be with so many patriots at Oregon Trail Veterans Cemetery this morning #WreathsAcrossAmerica. Gracie la… https://t.co/d1RFOthv4a,LIz Cheney,18,0.0,0.817,0.183,0.5859
325,Republican,This kid’s got good taste! https://t.co/dTApGcMQOU,LIz Cheney,6,0.0,0.61,0.39,0.4926
326,Republican,An important and moving piece - a must read Hanukkah story https://t.co/6xn873SMly,LIz Cheney,12,0.0,0.833,0.167,0.2023
327,Republican,A wonderful and important piece by @DavidAFrench on this Thanksgiving Day  https://t.co/FCtpJhvmpL,LIz Cheney,12,0.0,0.621,0.379,0.6705
328,Republican,@Scotttaylorva is absolutely right. It’s indefensible that taxpayer dollars have been used this way. It must stop. https://t.co/sTvHMyh2Tz,LIz Cheney,18,0.115,0.885,0.0,-0.296
329,Republican,We owe all the blessings of freedom we enjoy as Americans to the men and women who have worn the uniform of our gre… https://t.co/IMgQfUU6ao,LIz Cheney,25,0.065,0.616,0.32,0.8658
330,Republican,Happy Birthday #USMC - No Better Friend. No Worse Enemy. https://t.co/EfoTG4NUZe,LIz Cheney,11,0.462,0.126,0.412,-0.0516
331,Republican,"Horrific attack in Sutherland Springs, TX church. Prayers for the victims and their families.",LIz Cheney,14,0.425,0.434,0.14,-0.7627
332,Republican,"Incredible night at 23rd annual Cowboys Against Cancer in Rock Springs. Thanks to Margaret Parry,  Al Harris &amp; all… https://t.co/Bre6wmvoV1",LIz Cheney,20,0.174,0.711,0.115,-0.3612
333,Republican,Great Cowboy win tonight! https://t.co/v5Nj1ux7M0,LIz Cheney,5,0.0,0.268,0.732,0.8478
334,Republican,Exactly. https://t.co/Q2W5SkhdC2,LIz Cheney,2,0.0,1.0,0.0,0.0
335,Republican,Judge Nance decision not to send Bergdahl to jail is shameful. https://t.co/pMhvpuA07t,LIz Cheney,12,0.225,0.775,0.0,-0.4939
336,Republican,.@marklevinshow says NYC terrorist came into the US through “diversity” visa program sponsored by @chuckschumer. #indefensible,LIz Cheney,16,0.239,0.761,0.0,-0.6908
337,Republican,Exactly right. https://t.co/HVUi7oa5N6,LIz Cheney,3,0.0,1.0,0.0,0.0
338,Republican,Enjoyed seeing everyone at our Team Cheney pre-game lunch in Laramie. Thanks for all you do! https://t.co/A9JErBOZWA,LIz Cheney,17,0.0,0.698,0.302,0.7574
339,Republican,Appreciated the opportunity to speak to Wy Taxpayers Assn in Cheyenne. We need to cut taxes &amp; make our code simpler… https://t.co/HwxrOAMwXt,LIz Cheney,22,0.077,0.699,0.224,0.6124
340,Republican,Great to be at homecoming tonight - #GoWyo! https://t.co/djrXFuI9SE,LIz Cheney,9,0.0,0.614,0.386,0.6588
341,Republican,I’m with @brithume on this. https://t.co/v2vVAW2oQA,LIz Cheney,6,0.0,1.0,0.0,0.0
342,Republican,"Historic church where George Washington worshipped is removing his memorial plaque- misguided, sad &amp; very wrong  https://t.co/8ovABsGCwY",LIz Cheney,17,0.268,0.579,0.153,-0.4201
343,Republican,"So proud of my friend &amp; mentor, Lois Herbst,on her induction into WY Business Hall of Fame. No one deserves it more! https://t.co/pYtunIVK52",LIz Cheney,23,0.071,0.613,0.316,0.8217
344,Republican,The House took an important step today to confront and stop Iran’s support for terrorism. https://t.co/V8CFaP2YiV,LIz Cheney,16,0.354,0.458,0.188,-0.6124
345,Republican,Great to see MLB honor our military &amp; nation with performance of #GodBlessAmerica for #WorldSeries2017 7th inning stretch. #NotTheNFL,LIz Cheney,19,0.0,0.7,0.3,0.8074
346,Republican,Thank you @greybull2015- It is an honor to serve the people of Wyoming and I appreciated all the great folks who jo… https://t.co/lATTm6Kd3G,LIz Cheney,23,0.0,0.579,0.421,0.9201
347,Republican,"If this is true, @StateDept is pursuing same Iran policy as Obama Admin. US must block business deals w/Iran regime. https://t.co/JhIHjvAkAD",LIz Cheney,21,0.117,0.769,0.113,-0.0258
348,Republican,.@donnabrazile - General Kelly lost a son fighting for our freedom. You’ve clearly lost your mind. https://t.co/zZwViE58qr,LIz Cheney,17,0.296,0.417,0.288,0.2023
349,Republican,Amen. https://t.co/bBkPXsRhMI,LIz Cheney,2,0.0,1.0,0.0,0.0
350,Republican,"Read this, watch “Taking Chance,” and remember the sacrifices being made for all of us.  https://t.co/2LGf31gufq",LIz Cheney,16,0.0,1.0,0.0,0.0
351,Republican,Glorious fall day at Grand Teton National Park. #AmericaTheBeautiful https://t.co/9x2WQ9U6q3,LIz Cheney,10,0.0,0.526,0.474,0.802
352,Republican,Visitors taking a lunchtime rest in our backyard https://t.co/hRLajtQB45,LIz Cheney,9,0.0,1.0,0.0,0.0
353,Republican,"When it comes to BS about Iran, she’s the expert. https://t.co/JgKsqmNz6C",LIz Cheney,11,0.0,1.0,0.0,0.0
354,Republican,"Excellent Iran speech by @realDonaldTrump. Right to decertify JCPOA, stop Iran from obtaining nuclear weapons and supporting terror.",LIz Cheney,18,0.302,0.463,0.235,-0.2263
355,Republican,It was an honor to meet this impressive group of Rumsfeld fellows. https://t.co/LEfWKCRmDU,LIz Cheney,13,0.0,0.609,0.391,0.795
356,Republican,Retweet to tell @twitter: planned parenthood did sell baby body parts &amp; it’s wrong to ban @VoteMarsha from saying so https://t.co/N7BdFgQ1Wi,LIz Cheney,21,0.261,0.739,0.0,-0.7717
357,Republican,It was my honor. Thank you @SBAList for your steadfast support for life. https://t.co/MZts91smDQ,LIz Cheney,14,0.0,0.49,0.51,0.8555
358,Republican,.@EliseStefanik is hugely talented effective member of congress. Waiting for Dems to condemn this outrageous sexism. https://t.co/8WDCFGf5kl,LIz Cheney,17,0.234,0.499,0.267,0.2195
359,Republican,Our thoughts and prayers are with the victims and their families in the horrific Las Vegas mass shooting.,LIz Cheney,18,0.295,0.705,0.0,-0.7717
360,Republican,"Must read by Eric Edelman &amp; Bob Joseph in @weeklystandard on North Korea - great title too - ""Cheney Was Right"" https://t.co/ztvGjrRB4j",LIz Cheney,22,0.0,0.823,0.177,0.6249
361,Republican,So wonderful to welcome @stevescalise back to the floor of the House. Amazing moment &amp; wonderful remarks by a true… https://t.co/A2MTyqcWUH,LIz Cheney,21,0.0,0.515,0.485,0.9437
362,Republican,Today is Gold Star Mothers' Day. Taking a knee during our National Anthem dishonors those who have died for our fre… https://t.co/srW9OXIixU,LIz Cheney,22,0.153,0.847,0.0,-0.5574
363,Republican,"This whole episode explains so much, doesn't it. https://t.co/VijaXyw4Iu",LIz Cheney,9,0.0,1.0,0.0,0.0
364,Republican,Ya think? https://t.co/MxJgYVUMdQ,LIz Cheney,3,0.0,1.0,0.0,0.0
365,Republican,Excellent remarks by @realDonaldTrump at UN today explaining need for strong America &amp; supporting $700 billion for U.S. military in FY2018.,LIz Cheney,21,0.0,0.645,0.355,0.872
366,Republican,Welcome to the world baby Camille &amp; Congratulations to Dicky &amp; Marianne and the whole Shanor clan! https://t.co/G24bOUkKEU,LIz Cheney,18,0.0,0.69,0.31,0.8016
367,Republican,"Happy Birthday, Libbet! So proud of you, love you so much &amp; so glad the Secret Service didn't let you run away all… https://t.co/CSd7cN2kQb",LIz Cheney,24,0.0,0.564,0.436,0.9473
368,Republican,Excited to watch cowboys take on the ducks today @wyo_football #GoPokes Josh Allen's road to Laramie - ESPN Video https://t.co/zV9NLrUPdz,LIz Cheney,20,0.0,0.882,0.118,0.34
369,Republican,Ready to rodeo in the sleet in Jackson this morning! #WyoHighSchoolRodeo #CowgirlUp https://t.co/Ed71t8Y4It,LIz Cheney,13,0.0,0.811,0.189,0.4199
370,Republican,.@Harvard names convicted spy/traitor Chelsea Manning visiting fellow. All money they receive from U.S. govt should be cut off. Now.,LIz Cheney,20,0.1,0.9,0.0,-0.2732
371,Republican,"On this anniversary of 9/11, honor the victims, first responders, our military &amp; all who've kept us safe since that awful day. #NeverForget",LIz Cheney,23,0.174,0.625,0.201,0.2023
372,Republican,Our prayers are with everyone in Irma's path. Stay safe. https://t.co/lWXkT1Kn5g,LIz Cheney,11,0.0,0.775,0.225,0.4404
373,Republican,"1 sentence E.O.- Do business with North Korea you can't do business with US, lose access to our banking system &amp; no… https://t.co/0Oj8sjlSjc",LIz Cheney,23,0.113,0.833,0.054,-0.34
374,Republican,Cleaning horse stalls today - excellent preparation for returning to work in DC! https://t.co/kNCHFkDrS2,LIz Cheney,14,0.0,0.75,0.25,0.6114
375,Republican,.@realDonaldTrump must act quickly &amp; decisively to respond to North Korea's  nuclear provocations. The security of the U.S. depends on it.,LIz Cheney,21,0.0,0.893,0.107,0.34
376,Republican,Some great Chancey Williams to kick off WY high school rodeo 2017-18 season https://t.co/QfMsWWZsaD via @youtube,LIz Cheney,16,0.0,0.785,0.215,0.6249
377,Republican,Amen. https://t.co/oIaNwYoxSK,LIz Cheney,2,0.0,1.0,0.0,0.0
378,Republican,#TBT to that time I took the best VP ever as my surprise guest to the Goshen County GOP women's lunch. https://t.co/0fj497YnRg,LIz Cheney,22,0.0,0.751,0.249,0.743
379,Republican,Families like Harshbargers ranching in Thunder Basin Grasslands 4 over 100 yrs.Obama policies destroyed grazing are… https://t.co/0OLVRZwBqj,LIz Cheney,17,0.162,0.711,0.127,-0.1779
380,Republican,Had great evening in Gillette - #coal capital of America. Optimism &amp; jobs returning to energy &amp; Ag industries thank… https://t.co/s3B4MX1ufE,LIz Cheney,21,0.0,0.637,0.363,0.8658
381,Republican,Great life lesson on the wall of our orthopedic doc (with 5 kids we're regular customers) https://t.co/KZ6lOFvljl,LIz Cheney,17,0.0,0.785,0.215,0.6249
382,Republican,Prayers for all those in the path of Hurricane Harvey. Stay safe.,LIz Cheney,12,0.0,0.791,0.209,0.4404
383,Republican,Great Wyoming morning at the range - thanks Lynn and Shepard @ShootInJH https://t.co/59Lj3MpYZq,LIz Cheney,13,0.0,0.588,0.412,0.7906
384,Republican,"It was great to see so many Team Cheney folks from Natrona, Converse and Niobrara counties this week. Thanks for al… https://t.co/IDluZUkJU9",LIz Cheney,22,0.0,0.741,0.259,0.7906
385,Republican,Proud to participate in ceremonies for 27 Wyoming families awarded 2017 Centennial Ranch honors. #WyoAg #TrueGrit https://t.co/g31OhsyVzX,LIz Cheney,17,0.0,0.606,0.394,0.8442
386,Republican,Always a pleasure to see my friend Gus Fleischli - flew B-17s in WWII &amp; came home to continue to serve Wyo &amp; the USA https://t.co/XrlTpvVZ9U,LIz Cheney,26,0.0,0.761,0.239,0.7845
387,Republican,Must read by @BillGertz on possibility #USNavy ships have been hacked https://t.co/DcrD8tE6p0,LIz Cheney,12,0.197,0.803,0.0,-0.4019
388,Republican,Our prayers go out for the sailors lost and injured on the #USSJohnSMcCain and their families. https://t.co/HmcnJsKmyk,LIz Cheney,17,0.25,0.75,0.0,-0.6124
389,Republican,.@POTUS Afghanistan speech very well done-laying out a powerful &amp; courageous strategy to prevent terrorist safe havens &amp; keep America safe.,LIz Cheney,21,0.142,0.392,0.467,0.8313
390,Republican,Waiting for #WYEclipse 2017 https://t.co/KqJdZ6iLIb,LIz Cheney,5,0.0,1.0,0.0,0.0
391,Republican,Grateful to Rabbi Zalman &amp; Raizy  Mendelsohn for honor of meeting &amp; interviewing Auschwitz survivor Eva Schloss. Al… https://t.co/MnsQvnpeR3,LIz Cheney,19,0.0,0.648,0.352,0.8271
392,Republican,Important advice courtesy of @Wyopokette #WYEclipse 2017 https://t.co/MhJITGbip2,LIz Cheney,8,0.0,0.583,0.417,0.5106
393,Republican,Wonderful story about two true patriots https://t.co/JBYLBMs2nQ,LIz Cheney,7,0.0,0.435,0.565,0.7579
394,Republican,Wyoming Summer 2017 - Stars &amp; Stripes Forever! https://t.co/6HWJdo4auX,LIz Cheney,9,0.0,1.0,0.0,0.0
395,Republican,Enjoyed the chance to visit with folks at annual Willox family breakfast in Douglas this weekend #WyoStateFair https://t.co/teg1DXa49E,LIz Cheney,18,0.0,0.751,0.249,0.6486
396,Republican,Beautiful Wyoming Powder River Basin coal this morning outside Gillette #PoweringAmerica https://t.co/qE4BuUF0eE,LIz Cheney,12,0.0,0.738,0.262,0.5994
397,Republican,Beautiful Wyoming Powder River Basin coal outside Gillette this morning #PoweringAmerica. https://t.co/7a0gOuXem0,LIz Cheney,12,0.0,0.738,0.262,0.5994
398,Republican,Honored to spend time today with WWII vet Bob Grubb as we honored all the veterans of Dubois. https://t.co/5yISrli72W,LIz Cheney,19,0.0,0.691,0.309,0.8225
399,Republican,.@KarenVaughn_GSM The honor is mine. God bless you and your family. https://t.co/7TtR35jEYj,LIz Cheney,12,0.0,0.526,0.474,0.7964
400,Republican,Exactly. https://t.co/cD8s9dn1ty,LIz Cheney,2,0.0,1.0,0.0,0.0
401,Republican,Our backyard this morning: a mama and her baby. #GodsCountry https://t.co/6Tp8tJyQde,LIz Cheney,11,0.0,1.0,0.0,0.0
402,Republican,"Crucial context re Syria policy today-Russia &amp; Iran are allies, neither truly fighting ISIS, neither is ally or acc… https://t.co/WwPJjOz4bm",LIz Cheney,20,0.107,0.799,0.094,-0.0762
403,Republican,Love starting out the week helping Gracie with her summer job. #deliveringdonuts https://t.co/Fq2047cTpU,LIz Cheney,13,0.0,0.632,0.368,0.7506
404,Republican,"A very important piece by @anneapplebaum: ""If this were the Cold War, America would be poised to lose"" https://t.co/gNqKfcokv3",LIz Cheney,19,0.267,0.567,0.166,-0.5434
405,Republican,"Congress must fulfill our duty to end the devastation created by Obamacare. Built on Obama lies, ACA is a disaster… https://t.co/01i0NPFFNv",LIz Cheney,21,0.211,0.604,0.185,-0.1779
406,Republican,"Duck Dynasty in Jackson, WY! Thanks @bosshogswife and @williebosshog for the photo with our Elizabeth. https://t.co/c1207tnEle",LIz Cheney,16,0.0,0.825,0.175,0.4926
407,Republican,"Must read: @KarenVaughn_GSM book World Changer about her son fallen SEAL Aaron Vaughn, unforgettable story about the price of our freedom",LIz Cheney,21,0.097,0.739,0.163,0.4019
408,Republican,Can't beat a homemade baseball bat birthday banner with a flower in it. #giftsmomslove https://t.co/wmLP5Yu66O,LIz Cheney,15,0.0,1.0,0.0,0.0
409,Republican,Yesterday on flight deck of America's newest aircraft carrier #USSGeraldRFord. #GODBLESSTHEUSA https://t.co/vFDjX5g2Y5,LIz Cheney,12,0.0,1.0,0.0,0.0
410,Republican,Our family's prayers go out to Senator John McCain and his family.,LIz Cheney,12,0.0,1.0,0.0,0.0
411,Republican,.@MarcoRubio has it right on this. https://t.co/7VdRzO6zK6,LIz Cheney,7,0.0,1.0,0.0,0.0
412,Republican,Hey @gailcollins 2/5 statewide elected officials in WY are women. Guess NYT doesn't count them since they're GOP.  https://t.co/lzNmIwCLTS,LIz Cheney,19,0.0,1.0,0.0,0.0
413,Republican,Happy July 4th with deep gratitude to all who serve and have served in defense of our freedom (photo @JasonBWhitman) https://t.co/kgMtvrAYGs,LIz Cheney,21,0.0,0.572,0.428,0.9136
414,Republican,Honored to be in the Cody Stampede Parade today with the best VP ever. #Happy4thofJuly #GODBLESSTHEUSA https://t.co/m1ULdQFzUQ,LIz Cheney,17,0.113,0.565,0.323,0.7351
415,Republican,"After 8 years of devastating policies, we need a concerted effort to rebuild our military. If we get that wrong, nothing else matters. 2/2",LIz Cheney,24,0.308,0.692,0.0,-0.8163
416,Republican,I joined @BretBaier to discuss my recent WSJ op-ed on repairing the Obama-era damage done to our military... 1/2 https://t.co/fUWmyKrcsi,LIz Cheney,20,0.151,0.849,0.0,-0.4939
417,Republican,Looking forward to being on @BretBaier Special Report tonight discussing threats facing US &amp; need to rebuild our military. Tune in.,LIz Cheney,21,0.114,0.776,0.11,-0.0258
418,Republican,"Happy Fathers Day to two of the greatest dads ever and to all the dads out there - from Rendezvous Mtn #10,400ft https://t.co/No3OGrQeYe",LIz Cheney,23,0.0,0.717,0.283,0.836
419,Republican,My thoughts and prayers are with our whip and friend @SteveScalise and the heroic Capitol Police officers who were wounded this morning.,LIz Cheney,22,0.0,0.746,0.254,0.7783
420,Republican,WY HD01 Rep @Tyler_Lindholm has a great message for the Mayor of Jackson - watch it here https://t.co/0J0ZUa7fHB,LIz Cheney,18,0.0,0.785,0.215,0.6249
421,Republican,Thank you @realDonaldTrump for the wise decision to withdraw from the #ParisAgreement. Great decision for America and for Wyoming.,LIz Cheney,19,0.0,0.623,0.377,0.8658
422,Republican,"I was honored to remember our fallen, and to visit my grandparents' grave, at Oregon Trail Veterans Cemetery today. https://t.co/kZ1haKtHx1",LIz Cheney,20,0.205,0.643,0.153,-0.0772
423,Republican,"As we honor our fallen today take a moment to read SecDef Mattis West Point speech: ""They hold the line"" https://t.co/M50fWTLmky",LIz Cheney,21,0.105,0.759,0.135,0.1779
424,Republican,So happy to be at WY high school rodeo in Buffalo &amp; Sheridan this weekend with my favorite cowgirl. https://t.co/RbKP64exQm,LIz Cheney,20,0.0,0.72,0.28,0.7902
425,Republican,#ArmedForcesDay is a reminder that every day we should thank our men &amp; women in uniform for their service in suppor… https://t.co/jPqsWcIKqa,LIz Cheney,22,0.0,0.889,0.111,0.3612
426,Republican,"Our nation is eternally grateful for the service, professionalism and bravery of our police officers. #PoliceWeek https://t.co/XGRGHqdltJ",LIz Cheney,17,0.0,0.708,0.292,0.7351
427,Republican,Happy Mother's Day to my amazing mom and all the other moms out there! https://t.co/KwSFwurxX2,LIz Cheney,15,0.0,0.625,0.375,0.8313
428,Republican,It was great to join Washakie County friends for lunch today in Worland. https://t.co/qXSSMIacIr,LIz Cheney,14,0.0,0.539,0.461,0.8555
429,Republican,Congratulations to Ryan Mulholland on being elected as our new State Chairman. The @WYGOP is in good hands. 2/2 https://t.co/wea0nMQY3x,LIz Cheney,20,0.0,0.726,0.274,0.7783
430,Republican,Thanks to @MattJMicheli for his years of service and dedication to our state and the @WYGOP...1/2 https://t.co/wea0nMQY3x,LIz Cheney,17,0.0,0.847,0.153,0.4404
431,Republican,Another great sign of spring in Wyoming -- we were joined by these two this morning on Togwotee Pass. https://t.co/4wj6XRYLey,LIz Cheney,20,0.0,0.823,0.177,0.6249
432,Republican,Springtime in #God'sCountry https://t.co/Mlv4AYQWII,LIz Cheney,4,0.0,1.0,0.0,0.0
433,Republican,Springtime in #God'sCountry https://t.co/mRnOpsveyi,LIz Cheney,4,0.0,1.0,0.0,0.0
434,Republican,Must read by @cathymcmorris: My son has a preexisting condition. He’s one of the reasons I voted for the AHCA.  https://t.co/o5jzwQa1aj,LIz Cheney,21,0.0,1.0,0.0,0.0
435,Republican,"@BrianMastFL just now: ""People claiming pre-existing conditions wont be covered r same people who promised if u like ur plan u can keep it.""",LIz Cheney,24,0.0,0.792,0.208,0.6124
436,Republican,It was great to address important questions from constituents &amp; local leaders across Wyoming during recess. https://t.co/GeGVWwekyt,LIz Cheney,17,0.0,0.718,0.282,0.7096
437,Republican,"On #YomHashoah, we honor the memory of the millions who were slain &amp; stand with Israel &amp; Jewish communities around… https://t.co/581v4CSPEy",LIz Cheney,21,0.0,0.862,0.138,0.4939
438,Republican,"Kate O'Beirne was a wonderful trailblazer, mentor &amp; friend. Her wit, decency and brilliance will be deeply missed. She made us all better.",LIz Cheney,23,0.075,0.512,0.413,0.9044
439,Republican,"“I am the resurrection &amp; the life. He who believes in me will live, even though he dies; &amp; whoever lives &amp; believes… https://t.co/UxVHge0ACt",LIz Cheney,24,0.0,1.0,0.0,0.0
440,Republican,"Must read @stephenfhayes - Israeli force, not diplomacy, took out Syrian nuke program. Imagine if they hadn't acted. https://t.co/o9Ge0pIhPM",LIz Cheney,19,0.0,1.0,0.0,0.0
441,Republican,Our prayers go out to the victims of the horrific attacks against Egypt's Christians. Radical Islamic terrorists  must be defeated.,LIz Cheney,20,0.528,0.472,0.0,-0.9501
442,Republican,"Must read: Obama Knew Syria Still Had Chemical Weapons, Despite Telling Us Otherwise | The Weekly Standard https://t.co/GzTQAUI1Gq",LIz Cheney,18,0.153,0.847,0.0,-0.4404
443,Republican,President Trump's airstrikes were just and necessary and sent crucial message after 8 years of Obama dithering. https://t.co/IMj2PVqF61,LIz Cheney,18,0.086,0.914,0.0,-0.128
444,Republican,Lying about Benghazi attacks and now this - unsurprising but serious if true - Susan Rice Unmasked - WSJ https://t.co/aHztERgK4Y,LIz Cheney,20,0.251,0.583,0.166,0.0258
445,Republican,It was wonderful to catch up with good friends from Campbell County at the Crook Co. Lincoln Day Dinner. https://t.co/cXKfJzAkvs,LIz Cheney,20,0.0,0.637,0.363,0.8658
446,Republican,Thanks to the Crook County GOP for a terrific Lincoln Day Dinner. It was great to be back in Sundance with so many… https://t.co/3MtzlCfsvL,LIz Cheney,24,0.0,0.664,0.336,0.8779
447,Republican,LTG H.R. McMaster has served America with honor on and off the battlefield. He's a terrific choice to be National Security Advisor.,LIz Cheney,22,0.092,0.601,0.307,0.7269
448,Republican,.@POTUS statement suggesting moral equivalence between Putin's Russia and the United States of America is deeply troubling and wrong.,LIz Cheney,19,0.276,0.616,0.108,-0.6549
449,Republican,Sure @littledawgeh - it's a Stetson Open Road model.,LIz Cheney,9,0.0,0.723,0.277,0.3182
450,Republican,.@PoppyDave4U - I sure will. It's an honor to represent the people of Wyoming.,LIz Cheney,14,0.0,0.645,0.355,0.6705
451,Republican,.@JimDrummond5 - sure. Sending you a direct message now.,LIz Cheney,9,0.0,0.723,0.277,0.3182
452,Republican,It was an honor to celebrate President Trump's Inauguration yesterday w/Brian Mast (FL-18) and Scott Taylor (VA-02). https://t.co/WyPQEOShUe,LIz Cheney,18,0.0,0.699,0.301,0.7845
453,Republican,"Same day @POTUS shamefully commutes Manning sentence, we learn he also freed Bin Laden bodyguard from GTMO.… https://t.co/GzRDWIgd0A",LIz Cheney,18,0.132,0.685,0.183,0.0258
454,Republican,Be sure to follow my new congressional Twitter @Rep_LizCheney for the latest news from my offices across Wyoming &amp; on Capitol Hill.,LIz Cheney,22,0.0,0.901,0.099,0.3182
455,Republican,Barack Obama farewell speech repeating 8 years of false claims - saying it still doesn't make it so.  #Helpisontheway,LIz Cheney,19,0.0,1.0,0.0,0.0
456,Republican,"Be sure to ""like"" my new Congressional Facebook Page for the latest news from my offices in Wyoming &amp; Washington, D… https://t.co/jDXalOq96a",LIz Cheney,22,0.0,0.901,0.099,0.3182
457,Republican,"Thanks so much, @SenJohnBarrasso - I'm looking forward to working with you, too, for the people of Wyoming. https://t.co/Ycn5Opk49F",LIz Cheney,19,0.0,0.854,0.146,0.4404
458,Republican,Happy 2017 from our family to yours. Wishing everyone many blessings in the new year! https://t.co/f6XJcojdKD,LIz Cheney,16,0.0,0.581,0.419,0.8553
